Record Type,VIN,Registration Class,City,State,Zip,County,Model Year,Make,Body Type,Fuel Type,Unladen Weight,Maximum Gross Weight,Passengers,Reg Valid Date,Reg Expiration Date,Color,Scofflaw Indicator,Suspension Indicator,Revocation Indicator
VEH ,4T1BK3EK0AU602059,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2010,TOYOT,4DSD,GAS     ,"4,000",,,12/10/2018,1/19/2021,BK   ,N,N,N
VEH ,4T1BK3DB2AU355158,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2010,TOYOT,4DSD,GAS     ,"3,585",,,11/4/2018,11/20/2020,BK   ,N,N,N
VEH ,4T1BK1FKXHU580195,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2017,TOYOT,4DSD,GAS     ,"3,335",,,8/27/2019,11/6/2021,GY   ,N,N,N
VEH ,4T1BK1EB9EU103738,SRF,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2014,TOYOT,4DSD,GAS     ,"3,444",,,5/24/2018,7/14/2020,DK GY,N,N,N
VEH ,4T1BK1EB8EU117842,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2014,TOYOT,4DSD,GAS     ,"3,444",,,7/31/2018,8/12/2020,RD   ,N,N,N
VEH ,4T1BK1EB5FU193469,SRF,BEDFORD        ,NY,10506,WESTCHESTER ,2015,TOYOT,4DSD,GAS     ,"3,456",,,9/17/2019,10/28/2021,BL   ,N,N,N
VEH ,4T1BK1EB2HU246566,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2017,TOYOT,4DSD,GAS     ,"3,467",,,1/3/2019,1/2/2021,WH   ,N,N,N
VEH ,4T1BK1EB0DU053388,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2013,TOYOT,4DSD,GAS     ,"3,444",,,10/15/2019,11/8/2021,GY   ,N,N,N
VEH ,4T1BK1EBXEU103036,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2014,TOYOT,4DSD,GAS     ,"3,411",,,10/5/2018,9/3/2020,TN   ,N,N,N
VEH ,4T1BG28K1XU863412,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,1999,TOYOT,4DSD,GAS     ,"3,028",,,12/10/2018,1/5/2021,WH   ,N,N,N
VEH ,4T1BG28K1XU411069,PAS,WHITE PLAINS   ,NY,10506,WESTCHESTER ,1999,TOYOT,4DSD,GAS     ,"3,039",,,9/26/2019,10/26/2021,RD   ,N,N,N
VEH ,4T1BG22K91U054613,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2001,TOYOT,4DSD,GAS     ,"2,949",,,8/13/2018,8/21/2020,TN   ,N,N,N
VEH ,4T1BG22K9XU470900,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,1999,TOYOT,4DSD,GAS     ,"2,950",,,8/15/2019,8/14/2021,BR   ,N,N,N
VEH ,4T1BG22K9XU411880,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,1999,TOYOT,4DSD,GAS     ,"2,950",,,5/17/2018,5/26/2020,TN   ,N,N,N
VEH ,4T1BG22K71U014546,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2001,TOYOT,4DSD,GAS     ,"3,027",,,2/5/2019,2/4/2021,TN   ,N,N,N
VEH ,4T1BG22K7WU230100,PAS,KATONAH        ,NY,10536,WESTCHESTER ,1998,TOYOT,4DSD,GAS     ,"3,028",,,4/16/2018,5/3/2020,GY   ,N,N,N
VEH ,4T1BG22K6YU979490,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2000,TOYOT,4DSD,GAS     ,"3,027",,,7/25/2018,8/30/2020,TN   ,N,N,N
VEH ,4T1BG22K6VU118578,PAS,KATONAH        ,NY,10536,WESTCHESTER ,1997,TOYOT,4DSD,GAS     ,"3,149",,,4/17/2019,5/13/2021,GY   ,N,N,N
VEH ,4T1BG22K51U794501,PAS,BEFORD HILLS   ,NY,10507,WESTCHESTER ,2001,TOYOT,4DSD,GAS     ,"2,949",,,12/31/2018,12/20/2020,TN   ,N,N,N
VEH ,4T1BG22K4WU295762,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,1998,TOYOT,4DSD,GAS     ,"3,028",,,7/17/2019,7/5/2021,GY   ,N,N,N
VEH ,4T1BG22K3XU609631,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,1999,TOYOT,4DSD,GAS     ,"3,028",,,3/12/2019,3/26/2021,BK   ,N,N,N
VEH ,4T1BG22K3XU556347,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,1999,TOYOT,4DSD,GAS     ,"3,028",,,2/23/2019,5/16/2021,GY   ,N,N,N
VEH ,4T1BG22K3VU024559,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,1997,TOYOT,4DSD,GAS     ,"2,995",,,2/11/2019,2/10/2021,GR   ,N,N,N
VEH ,4T1BG22K2YU735478,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2000,TOYOT,4DSD,GAS     ,"3,027",,,7/10/2019,8/16/2021,WH   ,N,N,N
VEH ,4T1BG22K2WU318326,PAS,KATONAH        ,NY,10536,WESTCHESTER ,1998,TOYOT,4DSD,GAS     ,"3,120",,,5/24/2019,3/27/2021,GY   ,N,Y,N
VEH ,4T1BG22K1YU716176,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2000,TOYOT,4DSD,GAS     ,"2,982",,,6/4/2018,7/15/2020,TN   ,N,N,N
VEH ,4T1BG22K1XU407175,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,1999,TOYOT,4DSD,GAS     ,"3,028",,,7/31/2019,9/16/2021,BK   ,N,N,N
VEH ,4T1BG22K1VU130119,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,1997,TOYOT,4DSD,GAS     ,"3,610",,,4/11/2019,5/12/2021,BK   ,N,N,N
VEH ,4T1BG22K01U860484,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2001,TOYOT,4DSD,GAS     ,"3,027",,,6/14/2019,6/13/2021,TN   ,N,N,N
VEH ,4T1BG22K0XU494017,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,1999,TOYOT,4DSD,GAS     ,"2,950",,,9/25/2019,10/29/2021,TN   ,N,N,N
VEH ,4T1BF32K32U521499,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2002,TOYOT,4DSD,GAS     ,"3,203",,,1/23/2018,3/11/2020,BL   ,N,Y,N
VEH ,4T1BF30K93U562952,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2003,TOYOT,4DSD,GAS     ,"3,269",,,1/20/2018,11/30/2019,GY   ,N,N,N
VEH ,4T1BF30K86U120250,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2006,TOYOT,4DSD,GAS     ,"3,335",,,4/4/2018,4/20/2020,RD   ,N,N,N
VEH ,4T1BF30K82U026833,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2002,TOYOT,4DSD,GAS     ,"3,203",,,9/8/2018,9/21/2020,TN   ,N,N,N
VEH ,4T1BF30K72U513859,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2002,TOYOT,4DSD,GAS     ,"3,258",,,9/25/2019,6/23/2021,BK   ,N,N,N
VEH ,4T1BF30K63U545624,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2003,TOYOT,4DSD,GAS     ,"3,269",,,8/8/2018,9/1/2020,GY   ,N,N,N
VEH ,4T1BF30K56U112283,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2006,TOYOT,4DSD,GAS     ,"3,269",,,10/10/2019,11/10/2021,GR   ,N,N,N
VEH ,4T1BF30K53U046216,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2003,TOYOT,4DSD,GAS     ,"3,269",,,10/31/2019,6/19/2021,BK   ,N,N,N
VEH ,4T1BF30K33U558718,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2003,TOYOT,4DSD,GAS     ,"3,049",,,2/26/2019,8/19/2020,GY   ,N,N,N
VEH ,4T1BF30K02U031718,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2002,TOYOT,4DSD,GAS     ,"3,269",,,8/1/2018,8/29/2020,BK   ,N,N,N
VEH ,4T1BF3EK9AU524398,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2010,TOYOT,4DSD,GAS     ,"3,208",,,3/29/2018,5/10/2020,GY   ,N,N,N
VEH ,4T1BF3EK8BU656604,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2011,TOYOT,4DSD,GAS     ,"3,208",,,1/25/2018,3/1/2020,GY   ,N,N,N
VEH ,4T1BF3EK8AU505924,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2010,TOYOT,4DSD,GAS     ,"3,230",,,1/3/2019,1/13/2021,BL   ,N,N,N
VEH ,4T1BF3EK7BU672471,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2011,TOYOT,4DSD,GAS     ,"3,208",,,11/18/2018,12/19/2020,GY   ,N,N,N
VEH ,4T1BF3EK7BU671112,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2011,TOYOT,4DSD,GAS     ,"3,208",,,4/24/2018,4/23/2020,BL   ,N,N,N
VEH ,4T1BF3EK6BU755910,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2011,TOYOT,4DSD,GAS     ,"3,208",,,7/15/2019,8/15/2021,GY   ,N,N,N
VEH ,4T1BF3EK6BU138250,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2011,TOYOT,4DSD,GAS     ,"3,208",,,1/30/2018,3/10/2020,GY   ,N,N,N
VEH ,4T1BF3EK5AU547242,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2010,TOYOT,4DSD,GAS     ,"3,230",,,9/9/2019,10/30/2021,WH   ,N,N,N
VEH ,4T1BF3EK2BU594715,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2011,TOYOT,4DSD,GAS     ,"3,230",,,8/20/2019,9/23/2021,GY   ,N,N,N
VEH ,4T1BF3EK2AU113053,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2010,TOYOT,4DSD,GAS     ,"3,208",,,5/14/2018,5/10/2020,GY   ,N,N,N
VEH ,4T1BF3EK1BU639336,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2011,TOYOT,4DSD,GAS     ,"3,208",,,10/25/2019,10/14/2020,GR   ,N,N,N
VEH ,4T1BF3EK1AU098237,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2010,TOYOT,4DSD,GAS     ,"3,208",,,2/13/2019,3/16/2021,GY   ,N,N,N
VEH ,4T1BF3EK0BU638050,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2011,TOYOT,4DSD,GAS     ,"3,208",,,1/23/2019,8/30/2020,TN   ,N,N,N
VEH ,4T1BF3EK0AU108532,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2010,TOYOT,4DSD,GAS     ,"3,274",,,3/7/2019,4/6/2021,GY   ,N,N,N
VEH ,4T1BF3EKXBU669726,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2011,TOYOT,4DSD,GAS     ,"3,208",,,12/19/2017,12/18/2019,BK   ,N,N,N
VEH ,4T1BF3EKXBU179366,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2011,TOYOT,4DSD,GAS     ,"3,208",,,8/24/2018,9/29/2020,BK   ,N,N,N
VEH ,4T1BF28K31U965921,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2001,TOYOT,4DSD,GAS     ,"3,159",,,8/27/2018,10/13/2020,DK GY,N,N,N
VEH ,4T1BF28B83U331278,PAS,BEDFORD VIL    ,NY,10506,WESTCHESTER ,2003,TOYOT,4DSD,GAS     ,"3,324",,,4/2/2019,5/2/2021,GY   ,N,N,N
VEH ,4T1BF28B73U285703,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2003,TOYOT,4DSD,GAS     ,"3,313",,,6/29/2018,8/2/2020,GY   ,N,N,N
VEH ,4T1BF28B71U166918,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2001,TOYOT,4DSD,GAS     ,"3,335",,,7/18/2018,8/26/2020,RD   ,N,N,N
VEH ,4T1BF28B64U391061,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2004,TOYOT,4DSD,GAS     ,"3,335",,,7/5/2018,7/4/2020,TN   ,N,N,N
VEH ,4T1BF28B61U115071,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2001,TOYOT,4DSD,GAS     ,"3,335",,,9/26/2018,10/28/2020,GY   ,N,N,N
VEH ,4T1BF28B52U205135,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2002,TOYOT,4DSD,GAS     ,"3,324",,,12/31/2018,12/13/2020,TN   ,N,N,N
VEH ,4T1BF28B42U227594,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2002,TOYOT,4DSD,GAS     ,"3,335",,,4/9/2019,4/12/2021,GY   ,N,N,N
VEH ,4T1BF28B41U186334,PAS,BEDFORD HLS    ,NY,10507,WESTCHESTER ,2001,TOYOT,4DSD,GAS     ,"3,324",,,2/14/2018,3/21/2020,WH   ,N,N,N
VEH ,4T1BF28B2YU050925,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2000,TOYOT,4DSD,GAS     ,"3,335",,,10/11/2018,10/10/2020,BL   ,N,N,N
VEH ,4T1BF28B11U116290,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2001,TOYOT,4DSD,GAS     ,"3,335",,,12/20/2017,2/9/2020,WH   ,N,N,N
VEH ,4T1BF28BXYU055967,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2000,TOYOT,4DSD,GAS     ,"3,335",,,10/7/2019,11/18/2021,TN   ,N,N,N
VEH ,4T1BF22K8WU061997,PAS,KATONAH        ,NY,10536,WESTCHESTER ,1998,TOYOT,4DSD,GAS     ,"3,149",,,8/2/2019,9/15/2021,GR   ,N,N,N
VEH ,4T1BF18B9XU321729,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,1999,TOYOT,4DSD,GAS     ,"3,325",,,5/31/2018,4/10/2020,BK   ,N,N,N
VEH ,4T1BF18BXXU349586,PAS,KATONAH        ,NY,10536,WESTCHESTER ,1999,TOYOT,4DSD,GAS     ,"3,325",,,12/17/2018,12/7/2020,GR   ,N,N,N
VEH ,4T1BF1FK9HU703876,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2017,TOYOT,4DSD,GAS     ,"3,225",,,1/31/2019,2/20/2021,RD   ,N,N,N
VEH ,4T1BF1FK9GU125387,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2016,TOYOT,4DSD,GAS     ,"3,175",,,12/17/2018,12/8/2020,GY   ,N,N,N
VEH ,4T1BF1FK8HU738781,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2017,TOYOT,4DSD,GAS     ,"3,175",,,8/8/2018,9/24/2020,BK   ,N,N,N
VEH ,4T1BF1FK7HU636839,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2017,TOYOT,4DSD,GAS     ,"3,175",,,12/7/2018,12/22/2020,BL   ,N,N,N
VEH ,4T1BF1FK7HU305694,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2017,TOYOT,4DSD,GAS     ,"2,785",,,7/22/2018,9/5/2020,WH   ,N,N,N
VEH ,4T1BF1FK7HU284233,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2017,TOYOT,4DSD,GAS     ,"3,120",,,4/10/2018,5/25/2020,BK   ,N,N,N
VEH ,4T1BF1FK7GU265941,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2016,TOYOT,4DSD,GAS     ,"3,175",,,8/8/2018,8/2/2020,GY   ,N,N,N
VEH ,4T1BF1FK7GU131642,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2016,TOYOT,4DSD,GAS     ,"3,175",,,10/28/2019,10/27/2021,WH   ,N,N,N
VEH ,4T1BF1FK7CU163453,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2012,TOYOT,4DSD,GAS     ,"3,115",,,6/11/2018,7/31/2020,BK   ,N,N,N
VEH ,4T1BF1FK7CU041790,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2012,TOYOT,4DSD,GAS     ,"3,065",,,7/3/2019,7/2/2021,BK   ,N,N,N
VEH ,4T1BF1FK6HU348469,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2017,TOYOT,4DSD,GAS     ,"3,120",,,10/9/2019,11/22/2021,GY   ,N,N,N
VEH ,4T1BF1FK6DU283455,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2013,TOYOT,4DSD,GAS     ,"3,190",,,1/20/2019,1/31/2021,GY   ,N,N,N
VEH ,4T1BF1FK5FU878543,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2015,TOYOT,4DSD,GAS     ,"3,115",,,9/30/2019,11/7/2021,BL   ,N,N,N
VEH ,4T1BF1FK5FU481527,PAS,BEDFORD HLS    ,NY,10507,WESTCHESTER ,2015,TOYOT,4DSD,GAS     ,"3,175",,,10/18/2018,12/14/2020,GY   ,N,N,N
VEH ,4T1BF1FK5FU076297,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2015,TOYOT,4DSD,GAS     ,"3,175",,,6/6/2018,1/25/2020,WH   ,N,N,N
VEH ,4T1BF1FK5EU469313,OMT,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2014,TOYOT,4DSD,GAS     ,,,5,6/28/2019,6/30/2020,BK   ,N,N,N
VEH ,4T1BF1FK5CU118186,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2012,TOYOT,4DSD,GAS     ,"3,115",,,5/14/2018,7/16/2020,BK   ,N,N,N
VEH ,4T1BF1FK4HU332545,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2017,TOYOT,4DSD,GAS     ,"3,175",,,10/10/2019,12/6/2021,BK   ,N,N,N
VEH ,4T1BF1FK4FU072791,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2015,TOYOT,4DSD,GAS     ,"3,175",,,2/8/2018,3/23/2020,WH   ,N,N,N
VEH ,4T1BF1FK4CU581999,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2012,TOYOT,4DSD,GAS     ,"3,065",,,3/29/2018,5/12/2020,GY   ,N,N,N
VEH ,4T1BF1FK3HU749753,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2017,TOYOT,4DSD,GAS     ,"3,215",,,4/5/2019,5/19/2021,BL   ,N,N,N
VEH ,4T1BF1FK2HU351594,SRF,BEDFORD        ,NY,10506,WESTCHESTER ,2017,TOYOT,4DSD,GAS     ,"3,175",,,1/29/2019,3/1/2021,GY   ,N,N,N
VEH ,4T1BF1FK2GU598256,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2016,TOYOT,4DSD,GAS     ,"3,115",,,11/14/2017,12/2/2019,RD   ,N,N,N
VEH ,4T1BF1FK2EU429769,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2014,TOYOT,4DSD,GAS     ,"3,190",,,6/7/2019,7/22/2021,WH   ,N,N,N
VEH ,4T1BF1FK2EU393193,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2014,TOYOT,4DSD,GAS     ,"3,145",,,10/8/2017,11/27/2019,DK GY,N,N,N
VEH ,4T1BF1FK2DU645653,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2013,TOYOT,4DSD,GAS     ,"3,065",,,8/27/2018,10/15/2020,BK   ,N,N,N
VEH ,4T1BF1FK1GU229517,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2016,TOYOT,4DSD,GAS     ,"3,133",,,6/17/2019,6/16/2021,BK   ,N,N,N
VEH ,4T1BF1FK1FU026612,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2015,TOYOT,4DSD,GAS     ,"3,175",,,4/19/2018,4/18/2020,GY   ,N,N,N
VEH ,4T1BF1FK1EU407861,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2014,TOYOT,4DSD,GAS     ,"3,240",,,10/28/2019,12/1/2021,WH   ,N,N,N
VEH ,4T1BF1FK0HU352162,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2017,TOYOT,4DSD,GAS     ,"3,120",,,4/15/2019,3/30/2021,WH   ,N,N,N
VEH ,4T1BF1FK0EU439121,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2014,TOYOT,4DSD,GAS     ,"3,060",,,7/29/2019,9/9/2021,WH   ,N,N,N
VEH ,4T1BF1FKXGU999439,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2016,TOYOT,4DSD,GAS     ,"3,215",,,1/10/2019,12/18/2020,GY/BK,N,N,N
VEH ,4T1BF1FKXFU959859,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2015,TOYOT,4DSD,GAS     ,"3,215",,,5/22/2018,7/11/2020,RD   ,N,N,N
VEH ,4T1BE46K97U503082,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2007,TOYOT,4DSD,GAS     ,"3,209",,,4/2/2018,4/30/2020,GY   ,N,N,N
VEH ,4T1BE46K89U915030,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2009,TOYOT,4DSD,GAS     ,"3,209",,,3/27/2018,3/26/2020,GY   ,N,N,N
VEH ,4T1BE46K89U266412,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2009,TOYOT,4DSD,GAS     ,"3,209",,,1/23/2018,2/21/2020,GY   ,N,N,N
VEH ,4T1BE46K87U677600,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2007,TOYOT,4DSD,GAS     ,"3,165",,,6/6/2019,7/8/2021,GY   ,N,N,N
VEH ,4T1BE46K87U672266,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2007,TOYOT,4DSD,GAS     ,"3,209",,,7/27/2018,7/26/2020,GY   ,N,N,N
VEH ,4T1BE46K87U563645,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2007,TOYOT,4DSD,GAS     ,"3,209",,,5/2/2018,7/26/2020,GY   ,N,N,N
VEH ,4T1BE46K87U529513,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2007,TOYOT,4DSD,GAS     ,"3,209",,,10/4/2018,10/6/2020,BL   ,N,N,N
VEH ,4T1BE46K79U878598,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2009,TOYOT,4DSD,GAS     ,"3,165",,,3/10/2019,3/12/2021,TN   ,N,N,N
VEH ,4T1BE46K79U378800,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2009,TOYOT,4DSD,GAS     ,"3,209",,,3/1/2019,2/25/2021,GY   ,N,N,N
VEH ,4T1BE46K78U762431,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2008,TOYOT,4DSD,GAS     ,"3,275",,,10/27/2018,11/24/2020,BL   ,N,N,N
VEH ,4T1BE46K68U773419,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2008,TOYOT,4DSD,GAS     ,"3,209",,,5/30/2018,8/27/2020,BL   ,N,N,N
VEH ,4T1BE46K68U202772,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2008,TOYOT,4DSD,GAS     ,"3,209",,,10/15/2018,2/28/2020,GY   ,N,N,N
VEH ,4T1BE46K58U211608,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2008,TOYOT,4DSD,GAS     ,"3,209",,,5/9/2018,6/12/2020,BL   ,N,N,N
VEH ,4T1BE46K49U308848,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2009,TOYOT,4DSD,GAS     ,"3,209",,,7/29/2019,8/31/2021,GY   ,N,N,N
VEH ,4T1BE46K39U852502,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2009,TOYOT,4DSD,GAS     ,"3,209",,,1/7/2019,1/27/2021,TN   ,N,N,N
VEH ,4T1BE46K37U604411,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2007,TOYOT,4DSD,GAS     ,"3,209",,,10/29/2019,10/8/2021,GR   ,N,N,N
VEH ,4T1BE46K37U565982,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2007,TOYOT,4DSD,GAS     ,"3,209",,,7/23/2019,8/19/2021,GR   ,N,N,N
VEH ,4T1BE46K37U078720,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2007,TOYOT,4DSD,GAS     ,"3,209",,,7/31/2018,10/23/2020,GY   ,N,N,N
VEH ,4T1BE46K27U135537,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2007,TOYOT,4DSD,GAS     ,"3,275",,,8/21/2018,9/11/2020,GY   ,N,N,N
VEH ,4T1BE46K19U912129,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2009,TOYOT,4DSD,GAS     ,"3,222",,,12/12/2018,7/22/2020,WH   ,N,N,N
VEH ,4T1BE46K18U260577,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2008,TOYOT,4DSD,GAS     ,"3,209",,,2/7/2018,11/11/2019,GY   ,N,N,N
VEH ,4T1BE46K17U651050,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2007,TOYOT,4DSD,GAS     ,"3,209",,,5/3/2019,5/7/2021,BK   ,N,N,N
VEH ,4T1BE46K17U595787,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2007,TOYOT,4DSD,GAS     ,"3,209",,,9/5/2019,9/4/2021,GY   ,N,N,N
VEH ,4T1BE46K09U808103,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2009,TOYOT,4DSD,GAS     ,"3,209",,,3/5/2018,4/16/2020,BK   ,N,N,N
VEH ,4T1BE46K09U328031,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2009,TOYOT,4DSD,GAS     ,"3,209",,,3/29/2019,4/25/2021,DK GY,N,N,N
VEH ,4T1BE46K07U629427,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2007,TOYOT,4DSD,GAS     ,"3,307",,,6/11/2018,6/12/2020,BL   ,N,N,N
VEH ,4T1BE46K07U586630,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2007,TOYOT,4DSD,GAS     ,"3,275",,,2/11/2019,3/9/2021,GR   ,N,N,N
VEH ,4T1BE46K07U190536,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2007,TOYOT,4DSD,GAS     ,"3,281",,,7/23/2019,9/26/2021,GY   ,N,N,N
VEH ,4T1BE46KX7U596789,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2007,TOYOT,4DSD,GAS     ,"3,209",,,3/19/2019,3/18/2021,WH   ,N,N,N
VEH ,4T1BE46KX7U580608,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2007,TOYOT,4DSD,GAS     ,"3,209",,,10/2/2019,11/15/2021,GY   ,N,N,N
VEH ,4T1BE46KX7U551562,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2007,TOYOT,4DSD,GAS     ,"3,209",,,5/18/2018,6/25/2020,GR   ,N,N,N
VEH ,4T1BE46KX7U051725,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2007,TOYOT,4DSD,GAS     ,"3,209",,,6/4/2018,7/6/2020,GY   ,N,N,N
VEH ,4T1BE32K95U022200,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2005,TOYOT,4DSD,GAS     ,"3,049",,,4/13/2019,4/17/2021,BK   ,N,N,N
VEH ,4T1BE32K93U241736,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2003,TOYOT,4DSD,GAS     ,"3,049",,,3/19/2018,3/18/2020,RD   ,N,N,N
